29.700000762939453,51.0
29.799999237060547,51.099998474121094
29.799999237060547,50.900001525878906
29.899999618530273,50.900001525878906
29.799999237060547,51.0
29.700000762939453,51.29999923706055
29.700000762939453,51.29999923706055
29.700000762939453,51.20000076293945
29.700000762939453,51.29999923706055
29.799999237060547,50.900001525878906
29.899999618530273,51.29999923706055
29.899999618530273,50.900001525878906
29.899999618530273,50.900001525878906
29.899999618530273,50.70000076293945
30.0,50.79999923706055
29.899999618530273,50.70000076293945
30.0,50.400001525878906
30.0,50.400001525878906
30.0,50.29999923706055
30.0,50.20000076293945
30.0,50.20000076293945
30.0,50.20000076293945
29.899999618530273,50.20000076293945
30.0,50.5
30.0,50.5
30.0,50.5
30.0,50.599998474121094
30.0,50.900001525878906
30.0,51.20000076293945
30.100000381469727,50.70000076293945
30.100000381469727,50.70000076293945
30.100000381469727,50.5
30.100000381469727,50.70000076293945
30.100000381469727,50.79999923706055
30.100000381469727,51.0
30.0,50.900001525878906
30.100000381469727,50.900001525878906
30.0,50.70000076293945
30.0,50.599998474121094
30.0,50.5
30.0,50.5
30.0,50.5
29.899999618530273,50.5
29.899999618530273,50.5
30.0,50.599998474121094
29.899999618530273,50.70000076293945
29.899999618530273,50.79999923706055
29.899999618530273,51.0
29.899999618530273,51.0
29.899999618530273,51.099998474121094
29.899999618530273,51.099998474121094
29.899999618530273,51.099998474121094
29.899999618530273,51.099998474121094
29.899999618530273,51.20000076293945
29.899999618530273,51.29999923706055
29.799999237060547,51.29999923706055
29.799999237060547,51.400001525878906
29.799999237060547,51.400001525878906
29.700000762939453,51.900001525878906
29.600000381469727,52.400001525878906
29.5,52.70000076293945
29.399999618530273,52.900001525878906
29.200000762939453,53.400001525878906
29.299999237060547,53.5
29.200000762939453,53.599998474121094
29.299999237060547,53.70000076293945
29.200000762939453,53.599998474121094
29.200000762939453,53.70000076293945
29.100000381469727,54.0
29.0,54.79999923706055
28.899999618530273,55.099998474121094
28.899999618530273,55.70000076293945
28.799999237060547,57.70000076293945
28.799999237060547,59.5
28.700000762939453,60.70000076293945
28.700000762939453,61.20000076293945
28.700000762939453,61.29999923706055
28.799999237060547,61.900001525878906
28.799999237060547,62.20000076293945
28.799999237060547,62.20000076293945
28.700000762939453,62.29999923706055
28.799999237060547,62.400001525878906
28.799999237060547,62.70000076293945
28.700000762939453,63.0
28.799999237060547,62.79999923706055
28.799999237060547,63.0
28.700000762939453,63.099998474121094
28.700000762939453,63.099998474121094
28.700000762939453,63.599998474121094
28.600000381469727,63.900001525878906
28.5,64.30000305175781
28.5,64.5999984741211
28.399999618530273,64.80000305175781
28.399999618530273,64.9000015258789
28.399999618530273,64.9000015258789
28.5,64.80000305175781
28.5,64.5
28.5,64.69999694824219
28.5,64.69999694824219
28.5,64.69999694824219
28.5,64.5
28.600000381469727,64.30000305175781
28.700000762939453,64.30000305175781
28.600000381469727,64.4000015258789
28.600000381469727,64.69999694824219
28.600000381469727,64.4000015258789
28.600000381469727,64.30000305175781
28.700000762939453,64.30000305175781
28.600000381469727,64.30000305175781
28.600000381469727,64.5
28.5,64.69999694824219
28.5,64.80000305175781
28.399999618530273,64.80000305175781
28.399999618530273,64.80000305175781
28.399999618530273,64.80000305175781
28.399999618530273,64.9000015258789
28.299999237060547,65.0
28.200000762939453,65.4000015258789
28.200000762939453,65.4000015258789
28.299999237060547,65.5999984741211
28.399999618530273,65.69999694824219
28.399999618530273,67.5
28.5,66.9000015258789
28.5,66.69999694824219
28.5,66.5
28.600000381469727,67.5999984741211
28.600000381469727,69.0
28.5,69.4000015258789
