18:03:09,53.099998474121094,25.600000381469727
18:03:10,52.79999923706055,25.600000381469727
18:03:12,52.79999923706055,25.600000381469727
18:03:13,52.70000076293945,25.600000381469727
18:03:15,52.599998474121094,25.600000381469727
18:03:16,52.599998474121094,25.600000381469727
18:03:18,52.5,25.600000381469727
18:03:19,52.400001525878906,25.600000381469727
18:03:21,52.29999923706055,25.600000381469727
18:03:22,52.29999923706055,25.600000381469727
18:03:24,52.29999923706055,25.600000381469727
18:03:25,52.20000076293945,25.600000381469727
18:03:27,52.20000076293945,25.600000381469727
18:03:28,52.29999923706055,25.600000381469727
18:03:30,52.29999923706055,25.600000381469727
18:03:31,52.29999923706055,25.600000381469727
18:03:33,52.29999923706055,25.600000381469727
18:03:35,52.20000076293945,25.600000381469727
18:03:36,52.20000076293945,25.600000381469727
18:03:38,52.20000076293945,25.600000381469727
18:03:39,52.20000076293945,25.600000381469727
18:03:41,52.099998474121094,25.600000381469727
18:03:42,52.0,25.600000381469727
18:03:44,52.099998474121094,25.700000762939453
18:03:45,52.0,25.600000381469727
18:03:47,52.099998474121094,25.600000381469727
18:03:51,52.0,25.600000381469727
18:03:52,52.0,25.600000381469727
18:03:54,51.900001525878906,25.600000381469727
18:03:55,51.900001525878906,25.600000381469727
18:03:57,51.900001525878906,25.600000381469727
18:03:58,51.900001525878906,25.600000381469727
18:04:00,52.0,25.700000762939453
18:04:01,52.0,25.700000762939453
18:04:03,52.0,25.700000762939453
18:04:05,52.0,25.600000381469727
18:04:06,51.900001525878906,25.600000381469727
18:04:08,52.0,25.700000762939453
