17:07:36,21,-20,-279
17:07:37,16,-18,-280
17:07:38,17,-19,-281
17:07:39,15,-18,-281
17:07:40,18,-17,-281
17:07:41,12,-280,-28
17:07:42,13,-279,-29
17:07:43,12,-278,-29
17:07:44,12,-278,-31
