17:04:35,26.600000381469727
17:04:36,26.700000762939453
17:04:38,26.600000381469727
17:04:39,26.700000762939453
17:04:43,26.700000762939453
17:04:45,26.799999237060547
17:04:46,26.799999237060547
17:04:48,26.799999237060547
17:04:49,26.799999237060547
17:04:51,26.899999618530273
17:04:52,27.0
17:04:54,27.100000381469727
17:04:56,27.200000762939453
17:04:57,27.200000762939453
17:04:59,27.299999237060547
17:05:00,27.399999618530273
17:05:02,27.5
17:05:03,27.5
17:05:05,27.600000381469727
17:05:06,27.600000381469727
17:05:08,27.600000381469727
17:05:09,27.700000762939453
17:05:11,27.700000762939453
17:05:12,27.700000762939453
17:05:14,27.700000762939453
17:05:15,27.700000762939453
17:05:17,27.700000762939453
17:05:18,27.799999237060547
17:05:20,27.700000762939453
17:05:22,27.700000762939453
17:05:23,27.700000762939453
17:05:25,27.700000762939453
17:05:26,27.600000381469727
17:05:28,27.600000381469727
